regulator,target,lfc_Rest,lfc_Stim48,se_Rest,se_Stim48
MYB,CAST,-0.1671258608733876,0.1704561452258652,0.0544415710869975,0.0527510163053871
MYB,TRAPPC10,0.1394941584762934,-0.2636697027711587,0.0511948996745893,0.0654252265984376
MYB,FEZ2,0.2548317713617676,-0.2443446072608194,0.0933902197235666,0.0960022684517865
MYO9A,VIM,-0.2868035800337739,0.4477176728733267,0.0840346209031317,0.1415651420258459
MYO9A,CALM1,-0.2246905734684722,0.1341448911686463,0.0545495195214948,0.0481993081097097
NAA20,FAM111B,-0.9219821802251316,1.00305878963096,0.3208366580304842,0.2726750436825893
NAA30,IGSF9B,-0.7779473898939531,0.7238323789357615,0.2512833983425553,0.2377115102608895
NAA30,NFKBIA,0.4586096246108204,-0.3717515209585775,0.1567016584898752,0.1325530959878902
NAA30,ECT2,0.4235228413423707,-0.6932015614280345,0.1653255181948719,0.1716378957985104
NAA30,CCDC18,0.4663899961369205,-0.6591118400420697,0.1786875062883504,0.2359192145456802
NAA30,TUBA1B,0.4455975927840744,-0.2443963314516936,0.1608092491073246,0.0816593432266886
NAA30,ATP8A1,-0.8949812692564971,0.6160113442193591,0.3035366173038637,0.1637440582162511
NAA30,DSTYK,-1.190816773485637,0.5777830920629514,0.3458505304678927,0.1905726865749113
NAA30,TCF19,0.4415286480327642,-0.5431672261528683,0.1569643823353098,0.1412806146749902
NAA30,GALM,0.5380422829153815,-0.5515331503508203,0.1670866124126361,0.1805460524425747
NAA30,SLC7A11,1.2100978345319968,-0.8579038586699667,0.3910028731379664,0.2437253471780195
NAA30,TK1,0.8773242597102683,-0.385528486244898,0.1852708553366381,0.1288732010494553
NAA30,FEN1,0.5542416144389987,-0.347439349451296,0.1578983594527244,0.1243430809435672
NAA30,CKAP2L,0.5000063776579842,-0.5813234654614198,0.1729583477470411,0.1742929884973713
NCAPG2,TMSB10,-0.1782058525109516,0.2061609317979726,0.06012682774825,0.080650215362503
NCAPG2,RASGRP2,-0.2452650997997703,0.6422865148951663,0.0894716104151489,0.1904314178035296
NCAPG2,TLE5,-0.2810257373242152,0.2402969547698061,0.0812540251182975,0.0961695341560334
NCAPG2,CCL1,3.2734214162228694,-6.611852417967859,0.7158776963860033,2.257059373329975
NCAPG2,TIMMDC1,0.3028173963365905,-0.3119140301050779,0.1068226605154922,0.1101390502537165
NCAPG2,MARCHF8,-0.3749129827954633,0.5486176549117031,0.1358548291306503,0.1946277831013269
NCAPG2,SIN3A,-0.2043697061974512,0.1998050122016969,0.0728873518130315,0.0771303525149692
NCAPG2,FAM43A,2.1131503735160067,-1.8691099825222317,0.4505353494352783,0.7341833932436614
NCKAP1L,BLTP2,0.1465557916780127,-0.1987688151166496,0.0540575329892512,0.0601980271363858
NCKAP1L,PPP5C,0.2789857409763685,-0.3193667996667395,0.1008941354092806,0.0938683871139304
NCKAP1L,UBR2,-0.2109605606436494,0.2181513973108678,0.067066381070415,0.056975722741429
NCKAP1L,CTNS,0.3264478121133932,-0.5447258173922774,0.1002708775132364,0.1472552572848275
NCKAP1L,GPBP1,-0.1580882081048299,0.1185372431204037,0.0517141428661364,0.0409633971901651
NCKAP1L,U2AF2,0.2872178604524449,-0.2448603431038963,0.0726656997067976,0.0800961481440873
NCKAP1L,MCM10,0.5152399245880324,-0.2517909134860492,0.1468993475167822,0.0891197716847159
NCKAP1L,ACAP1,-0.1882442617409229,0.146516291376781,0.0515725878624296,0.0515728607420642
NCKAP1L,HACD3,0.2646003370357082,-0.2391586354305346,0.0855231835518605,0.0752914453671716
NCKAP1L,REXO2,-0.1717451562340895,0.1919253035809665,0.0666738689265384,0.0580668103318187
NCKAP1L,VDAC3,0.2569109758643587,-0.1774767797856965,0.0622949529443073,0.0432575832512816
NCKAP1L,HSP90AA1,0.4117564973627415,-0.3780423448205988,0.1182201273668709,0.0908426524125574
NCKAP1L,BZW1,0.3186874551724642,-0.2126633033002979,0.0758471772751868,0.0763286871176335
NCKAP1L,DNAJA1,0.3064373832141716,-0.2036422639340191,0.0805516617288701,0.0641349720610032
NCKAP1L,NUDC,0.2936325424556779,-0.2080417235312954,0.0869726744575338,0.0692119872057742
NCKAP1L,AHSA1,0.2277302052786798,-0.2065153001003649,0.0805927097733478,0.0707748306955212
NCKAP1L,EIF5,0.3017130799324994,-0.2302988781940862,0.0589060535640442,0.0737896957286409
NCKAP1L,WDR13,-0.1725349888123038,0.29553398185432,0.0771418344503672,0.0762553551187144
NCKAP1L,SQLE,0.9235835201645368,-0.3257857365147873,0.1641260675201424,0.1052771196121749
NCKAP1L,TRMT1,0.2111846389847713,-0.3460051555513452,0.0958758185876783,0.1198445351392215
NCKAP1L,PPP6R1,0.1795942123065766,-0.2015948011032964,0.0540828488281494,0.0463892943097044
NCKAP1L,AKT2,0.1286917315118138,-0.161959993535089,0.0507013013542249,0.0577299844069272
NCKAP1L,NSMCE4A,0.159632872713937,-0.202175408370605,0.0716669141180912,0.0711903376444162
NCKAP1L,LRRC59,0.2485319698472549,-0.2562129763939234,0.0725564832326303,0.0589899274520898
NCKAP1L,YWHAE,0.3147706816065556,-0.1451318206290116,0.072536050968175,0.0499198365606537
NCKAP1L,HSPA8,0.185743958492892,-0.2602768616569582,0.0734265488759507,0.0881923299352925
NCKAP1L,SLC38A1,0.0959574402704864,-0.1499957515777654,0.0337205395600677,0.0441104850080527
NCKAP1L,ASF1A,0.2922232947802188,-0.2111194728874892,0.0711799787179241,0.0662295297330064
NCKAP1L,CCNC,0.1627851586181872,-0.1922646048887086,0.0596596164938369,0.0558923250856712
NCKAP1L,GMNN,0.3021802005712987,-0.1975012106415441,0.1186780886027682,0.0584369115287741
NCKAP1L,HMGCS1,0.5208663130725335,-0.3956769170520103,0.1527323194533633,0.122777155861296
NCKAP1L,EIF4G1,0.3310930263106299,-0.171257230358674,0.0775308511153832,0.0616562051577434
NCKAP1L,KDM3A,-0.2496961676693395,0.2532387194014917,0.0844847663957587,0.0721000337068515
NCKAP1L,PHF19,0.2131929126127132,-0.1541789858464869,0.0955041417915689,0.054535104138152
NCKAP1L,HSPH1,0.4174334020130866,-0.3049553629854105,0.1179372179081256,0.0913441570040789
NCKAP1L,DDX39A,0.3096017838481137,-0.1774196296493329,0.0921533262937125,0.0629875211205874
NCKAP1L,SNRPB2,0.1897042018281773,-0.147581577686835,0.0517623162374774,0.0519871404062603
NCKAP1L,SDF2L1,0.2643748197429104,-0.3889197585927705,0.0959808414190294,0.0946793674334512
NCKAP1L,TOMM40,0.5386257891771814,-0.2964864759941115,0.146058994813322,0.1072447210764422
NCKAP1L,TUBG1,0.3636701668289446,-0.3320542125045981,0.113907358348972,0.0850981851591345
NCKAP1L,SCLY,0.4392477980149936,-0.3563052892550705,0.1005376758289379,0.1043706408777577
NCKAP1L,SLC43A3,0.5094231980311817,-0.3843071841540613,0.1778835399457648,0.1117714665545542
NCKAP1L,TIMM10,0.299780312522701,-0.1862170373750283,0.0876314451238232,0.0664386186918997
NCKAP1L,LTV1,0.2731056590299614,-0.3731303890020541,0.0890105195427549,0.1076068413646321
NCKAP1L,FBXL8,-0.4537010570223591,0.3925328288811057,0.1412320492687628,0.1274927279317943
NCKAP1L,HNRNPD,0.2162209203552225,-0.2222334298717015,0.05738949242946,0.0347600811544046
NCKAP1L,DUSP6,1.4572536522338166,-0.3642568993722658,0.3897774696847035,0.1191138886548365
NCKAP1L,GLYR1,0.1645152301834576,-0.2700786369682658,0.0583570652121829,0.0922714053430844
NCKAP1L,ARHGDIA,0.1448936462872624,-0.1536013395038805,0.0475773032400408,0.0529324300938837
NCKAP1L,SERBP1,0.2306409667789671,-0.1589249648378701,0.0698032912552785,0.055799899870801
NCKAP1L,PSMA5,0.2551750428151093,-0.2280063956959221,0.0732173598685189,0.0736379017276204
NCKAP1L,MANF,0.2331095802219399,-0.2257442483461984,0.0850716843156517,0.0607100498171482
NCKAP1L,ENOPH1,0.2058432052048762,-0.1932541918463546,0.0603719243031655,0.061370644320677
NCKAP1L,NSDHL,0.3971619944963718,-0.2422260164399069,0.0972001756229791,0.0843359890157514
NCKAP1L,ATM,-0.3350553567065433,0.3655868303389208,0.0929624770616827,0.1142754685318755
NCKAP1L,MTA2,0.1526715954595683,-0.1580699545052726,0.0442105042879303,0.046660166730059
NCKAP1L,CCT5,0.3609137552777812,-0.2955028109629968,0.086468265577153,0.0782402934881089
NCKAP1L,HNRNPU,0.1692751780943645,-0.1632462466481632,0.0469947037530931,0.0376579977211744
NCKAP1L,UQCRB,-0.2266876662433392,0.1471826671450648,0.0587173759218933,0.0507642792547894
NCKAP1L,GART,0.2321066262328865,-0.2213400637261704,0.078714139870022,0.0797846972847933
NCKAP1L,ORAI2,0.1899017841615559,-0.3808554355292191,0.0812241658406216,0.1342486690080701
NCKAP1L,SRSF2,0.2621123446941454,-0.2259410399159747,0.0852091213079573,0.0653203661692527
NCKAP1L,SMARCAD1,0.1421753962747541,-0.236355124997826,0.0559561507018099,0.0708089327575023
NCKAP1L,S100A11,-0.150325781396489,0.2762841298236478,0.0595617777142739,0.0573556963157135
NCKAP1L,EOGT,0.2847942647465586,-0.4544640355136463,0.1089444771467047,0.1361364909438463
NCKAP1L,DNAAF5,0.2664214144802734,-0.3476176978398236,0.107129644250509,0.119954353508593
NCKAP1L,BMS1,0.1930362937648105,-0.2443677018249673,0.0832598941270365,0.0720314306468555
NCKAP1L,TUBA1C,0.330040067136024,-0.2327408440847778,0.1454635502454462,0.0823940951016865
NCKAP1L,PCMTD1,-0.2870014914912907,0.3686046650152539,0.097402995531479,0.0838184740790782
NCKAP1L,ZDHHC16,0.1695030140888904,-0.2557228073269077,0.0646262724746849,0.0778786599923201
NCKAP1L,RRM2,0.3932611018288816,-0.2034083259306102,0.1775200443911684,0.0697902036366849
NCKAP1L,CHD2,-0.1347207720863399,0.1695986821066297,0.0560671435513805,0.0551591080391811
NCKAP1L,C11orf68,-0.2547357778162903,0.3449984813263494,0.0949237377718292,0.0860532310096815
NCKAP1L,TMEM70,0.2058346863052717,-0.2498131486986986,0.0768682686046872,0.0832901556996955
NCKAP1L,SYNE3,-0.1494569101108515,0.192384351828107,0.060878690175327,0.0637660527185989
NCKAP1L,C18orf32,-0.1335131520387283,0.1955738044174007,0.0607271437698833,0.0617396831005615
NCKAP1L,COA4,0.1771951171930869,-0.269358463855023,0.0728586205718082,0.0711128849650221
NCKAP1L,UBA7,-0.2061235517171102,0.2885449971202293,0.0777841293566514,0.089508418930647
NCKAP1L,IRAK1,0.2701029123689984,-0.2317850104380731,0.0860657452348026,0.0803354123632376
NCKAP1L,PPP1CC,0.3450645454669595,-0.1775217806648879,0.0691711943872736,0.0606148308399767
NCKAP1L,INSIG1,0.8062427710476608,-0.4565496740151864,0.1521157267989885,0.1321309442564396
NCKAP1L,ISG15,-0.4035698654025518,0.8953856113453434,0.1364310748817013,0.2274882629423284
NCKAP1L,SF3B3,0.2341450925357453,-0.1257304232000297,0.0586871931432233,0.0451506900312756
NCKAP1L,TRAPPC4,0.1396731497616415,-0.1680357231313575,0.0534313116989171,0.0545696558324683
NCKAP1L,ATAD3A,0.3759381701324152,-0.3084006905370369,0.1254856582515617,0.1109647102745571
NCKAP1L,TFDP1,0.3830822801973136,-0.191960565891029,0.0846305241961868,0.0665234162781548
NCKAP1L,PJA2,-0.1118246869812873,0.166189578028898,0.0436966591111726,0.0512178678349017
NCKAP1L,VAMP2,-0.275439541997646,0.219082315381985,0.0784486081325122,0.079058219053104
NCKAP1L,NOL7,0.239259244589356,-0.2029094396406946,0.0759229203868259,0.0706184866748871
NCKAP1L,PRKDC,0.2156804240119965,-0.2481566754186713,0.0790133342431569,0.050187512309732
NCKAP1L,CNPY2,0.2411982271674538,-0.2576626580650066,0.0597578768355164,0.0673288011454807
NCOR1,SLC9A7,-0.7175726047895772,0.2339188946228644,0.2946863125764045,0.0808408272025678
NCOR1,SCAMP1,-0.4852437602619315,0.2850483928369648,0.1866551961076282,0.112654553484486
NCOR1,OAS1,-0.3093819987853187,0.379410969363767,0.1228884440113801,0.1325111953432397
NCOR1,CMTM6,-0.2768653186137728,0.1804920531232448,0.104956238735979,0.0767834466586403
NCOR1,STX1A,0.94536520445913,-0.4234328921339822,0.3687724469680969,0.1585524807472937
NCOR1,NFKB1,0.3361530235228167,-0.2566465881185631,0.0713288114029771,0.0653526695450733
NCOR1,EHD1,-0.2503261764308817,0.3036768262106393,0.0728267637568,0.0817000062101646
NCOR1,ITGA4,-0.4291515550137001,0.4980942660262903,0.108779171273744,0.092224761859055
NCOR1,KCNC4,0.6043626903721224,-0.4680571082113767,0.2523785000913565,0.1989868669431912
NCOR1,KIAA2013,-0.2418483859099199,0.1941559589625693,0.0767926504853138,0.0665078406103981
NCOR1,CD2,-0.2986909622814654,0.3441903375689654,0.0874154142710487,0.0690640757810926
NCOR1,KIF21B,0.2409527584951364,-0.4458832441746237,0.0833917070996526,0.0705850325694466
NCOR1,TMEM9,-0.6091544112287729,0.4373603573759409,0.2440081627038185,0.1526764161218606
NCOR1,HIVEP3,0.9141182699529694,-0.4872309569301032,0.1508998328336248,0.1508891992159665
NCOR1,ATF4,0.2185694789614953,-0.2161748800543185,0.0795519272948001,0.0690758483103685
NCOR1,EMP1,1.2095141349034977,-0.5261702080248236,0.4062271043321539,0.2215200439694771
NCOR1,ATP6V1G1,-0.1701596333298973,0.2693599359047857,0.0636667075521449,0.0705373892213032
NCOR1,SLC16A3,0.5936915097143014,-0.3325451459912278,0.1601870937455468,0.1019286850706126
NCOR1,LRIG1,-1.048735119483423,0.3685861283583261,0.1812480962346954,0.1000539648433711
NCOR1,HSPA13,0.2309630818481284,-0.2771112211256832,0.0906078860110036,0.088286481150659
NCOR1,GBP4,-0.3069447015306502,0.3567220754753519,0.123968475839691,0.1504154201044079
NCOR1,PEX19,-0.2282487311632265,0.1643480502294731,0.0693169317391793,0.0472117175216941
NCOR1,CTSS,-0.2942707126588931,0.2367599296952399,0.0931420044462102,0.098452964502381
NCOR1,ZDHHC3,-0.1807755679024343,0.1758131051287496,0.0695446779001169,0.051332047310823
NCOR1,SUN1,0.2668509813077961,-0.2022689506817951,0.104821477220888,0.0778254043850067
NCOR1,TAF1D,0.2520854975235793,-0.1779847608974707,0.0765400813095117,0.0645546707675056
NCOR1,GOLM2,-0.1501839021018604,0.1887592490018308,0.0623928150847681,0.0586746381190731
NCOR1,MAP3K2,-0.1657347824987164,0.2521100510763595,0.066035542312148,0.0679809775009733
NCOR1,EMB,-0.1784901903183067,0.2524048959163734,0.0646598641900877,0.0813769469013293
NCOR1,RASGRP1,0.3144998246120529,-0.296591702558198,0.0657022820648881,0.0864084784373521
NCOR1,MYD88,-0.2970199690564321,0.2127832770958375,0.0761184704875824,0.0798645965348208
NCOR1,ZBTB21,0.2662339057304817,-0.4103781036492217,0.1030148271212139,0.1032843900625312
NCOR1,SYNE3,0.2127129121801782,-0.1853922186398173,0.0634388960305372,0.0637784067465562
NCOR1,UBA7,-0.3475082099410093,0.2241415082296361,0.0903958714571364,0.0860881618119935
NCOR1,HAPSTR1,0.1215228762381313,-0.1375755854783458,0.0437919077865722,0.0487496485245344
NCOR1,SEMA4B,-0.8001161839882155,0.430083823398104,0.2194896616417422,0.1620149074596579
NCOR1,LAMP1,-0.1729627667261408,0.2386498823966933,0.0567738554061791,0.0672295367887961
NCOR1,CYP2R1,0.3935266556886013,-0.3603107612538397,0.105134366783651,0.0911232654119654
NCOR1,MYO18A,-0.2901103517103303,0.2457746226011911,0.1037223799196515,0.0867478261151397
NCOR1,PDCD1LG2,-1.4601671147056483,0.7185679487032262,0.3869566249016157,0.25794157477838
NCOR1,RCSD1,-0.1996709274412756,0.138703955660641,0.0517015824621394,0.0587445288431683
NCOR1,AGPAT1,-0.212519467435886,0.1749274607853297,0.0629744040709007,0.0580331583920336
NCOR1,TADA2A,0.2463357482443064,-0.1963207768136343,0.0799717191480386,0.0694319830202132
NDUFA8,SPAG5,-0.4282505661881544,0.264025428308515,0.1513703764543069,0.0655324963896499
NDUFA8,DDX6,-0.1874039793828483,0.1368976915885658,0.0579717040546252,0.0537763502453561
NDUFA8,ATF2,-0.2231760720181964,0.2179622185551492,0.0629758981421749,0.0514964684433633
NDUFA8,NUSAP1,-0.3843833662208341,0.2141298254805489,0.1308789012114036,0.0766820966578479
NDUFA8,NCAPG2,-0.3782985131785932,0.2171345518864499,0.1233957383284052,0.0554796448895998
NDUFA8,MKI67,-0.4096854040988222,0.2132351175029358,0.1393567975118926,0.0629330854373461
NDUFA8,RRM1,-0.3420763150306788,0.1632800166150835,0.1092335862616371,0.0448358418462087
NDUFA8,TK1,-0.6373841377178107,0.183205849414577,0.174372617685664,0.0738768415725595
NDUFA8,CDK1,-0.4372657590530355,0.3434862638000289,0.1582056042722625,0.0849510651163237
NDUFS8,MTG2,0.7752163307085873,-0.997322264057471,0.2289114400039033,0.3895790452473502
NDUFS8,KIF20A,-1.0133583860712112,0.4708837051740004,0.2414722689955269,0.1241635897978442
NDUFS8,GPSM2,-0.7857314447762732,0.5313813556409211,0.2068625729539432,0.1392009135558612
NDUFS8,KIF2C,-0.6207477366701548,0.270348594103184,0.176197797078491,0.0923908309261489
NDUFS8,CCNB2,-0.7239974411640111,0.2376685486508823,0.1797684432253119,0.0838008076949134
NDUFS8,HMGB2,-0.4555814027174673,0.3069140656544205,0.1319420678185275,0.0597246958541738
NELFCD,LCOR,-0.7355297516720133,0.5543131872649154,0.2042615157272359,0.1588798230856276
NFKB2,ITGAL,0.2289541672255623,-0.1859263487307263,0.07299012788388,0.0652016569445511
NFRKB,SIKE1,0.1391976348139772,-0.1465925836167258,0.0585917864409743,0.0472619732853973
NFRKB,PSME4,-0.1562678577626662,0.176506090832197,0.0696635969805848,0.0623163352637037
NFRKB,DDX17,-0.1314671975934393,0.1349353145667829,0.0422468451787416,0.0488283746241948
NFRKB,SOS2,-0.2511905630287388,0.1925047901587263,0.1044122741834508,0.0807979757164651
NFRKB,KXD1,0.1109705922234838,-0.135425988980784,0.0489184466761704,0.0390088883569105
NFRKB,NSMCE4A,0.1484625215743117,-0.1369803700347577,0.0664131011865102,0.0564598585531627
NFRKB,RNF141,0.2245913848915921,-0.2168407585422555,0.080905016203865,0.0687564673230819
NFRKB,COX7A2L,0.2009794313639344,-0.1728748324094554,0.0485187250002005,0.0519839773252296
NFRKB,ADGRE5,-0.2219214964260386,0.1833742796845652,0.06396247707119,0.077756259341125
NFRKB,GLO1,0.1593382605953166,-0.1545123589510306,0.0702104738759173,0.0538871885572851
NFRKB,ATP5IF1,-0.3112631146318531,0.3810425135799423,0.0555727204751215,0.044333043556486
NFRKB,ALOX5AP,-0.5224416507430993,0.5437763891781688,0.2199901164802,0.2131001203540576
NFRKB,CREBZF,-0.1288106894453683,0.1039538530443071,0.0520022053037497,0.0450225727996122
NFRKB,NOSIP,-0.2911953469972681,0.1605326161726014,0.115534596520489,0.0673817823006493
NFRKB,ENSA,-0.1205969299290593,0.1230059411072475,0.0537221571199485,0.0478363295740451
NFRKB,TTC13,-0.2147228037219409,0.2914741017255993,0.0914034469987633,0.0940101719536815
NFRKB,ZC3HAV1L,-0.4070344098378442,0.2386627470223403,0.1421515578580199,0.0827134317411744
NFRKB,POLR2K,0.1211766931722641,-0.1526411066802166,0.0470300338886537,0.0466437913594609
NFRKB,TKFC,0.2638632498909682,-0.2420039201428545,0.0986859157020494,0.0916364650007068
NFRKB,LYSET,0.2080955629868263,-0.2876309808102097,0.0846104941682292,0.0959734675591044
NFRKB,UBASH3A,-0.2819978651921639,0.7195112102027105,0.0886908363634327,0.0969865241693523
NFRKB,SIK3,-0.2268594705849405,0.3188916834279032,0.0787020273133732,0.1002412058391532
NFRKB,JAML,-0.3219656870210706,0.3157245596239855,0.1430482131593795,0.0937551194853152
NFRKB,ZBTB38,-0.4051706095518825,0.3059037378713772,0.142439015375701,0.130547881246073
NFRKB,APOBR,-0.5716573712259827,0.3594736641564596,0.1106845107039366,0.1504032045886981
NFRKB,FUT11,-0.1353516150013813,0.1772653290500966,0.0610262300500882,0.0679222044057189
NFRKB,MSH5,-0.3361204441588967,0.2196280704802486,0.138169712959313,0.0753048400898776
NIPBL,MKNK1,0.3299520167910912,-0.2955827371337611,0.1004082223997364,0.1022656253630023
NKAPD1,HSPA5,0.4099139469989546,-0.4359979622864579,0.1358528833873477,0.1600473059785553
NKAPD1,ATP2A3,-0.2500647216076458,0.3344717984925067,0.075473989403549,0.1124560723290988
NKAPD1,RNF125,-0.290063338501525,0.3561452176087319,0.0903556977702168,0.1303366541457662
NKAPD1,LRPPRC,0.2690907408956737,-0.2542874061889232,0.092758265026273,0.080121152527697
NKAPD1,MYO1F,-0.3125206298685318,0.4096927143029104,0.0720271533377281,0.1335448031223425
NPC2,EIF4G3,0.4686253876159522,-0.3670811434602741,0.1358220943217003,0.140655832344385
NPC2,PSAT1,0.5879338081316764,-0.6081606402728411,0.1596044126352428,0.1227768152680317
NPC2,NIBAN1,-0.3631730498431041,0.6361494359248331,0.0930461666716498,0.1655679674699004
NPC2,SLC7A11,1.346104559806453,-0.4652763850090053,0.3103491079819931,0.1857678909059688
NRBP1,TAF12,0.6303548707663785,-0.3593507966732371,0.166156954944611,0.1312804700427003
NRBP1,ROMO1,0.3832929726564851,-0.2128224418066676,0.1282656918808135,0.0786355723140615
NRBP1,ACTR10,0.4883254342039317,-0.3727878733697208,0.1513399870502878,0.1206896660809175
NRBP1,MYO1G,0.2360765600110158,-0.2460535244006141,0.0801179738259866,0.0770800948342167
NRBP1,CRTC2,0.4273917775929725,-0.2645610870237537,0.1315218725854205,0.0964602637395884
NSD1,TMSB10,0.2550207306131241,-0.2708536039501013,0.059980343663476,0.080642502758507
NSD1,OXCT1,0.2977676036260704,-0.2202940137326656,0.0913705124688915,0.0823577477030669
NSD1,ZBTB25,-0.2646324104099385,0.230177298119398,0.079223933279698,0.0778797032936936
NSD1,BBC3,-0.4933392351754051,0.4105682423777309,0.1971499937645655,0.1623520050052692
NSD1,GIMAP2,-0.2451099156410056,0.3255301222839338,0.0959537603536706,0.107247528948771
NSD1,CREB3,0.2435153050089037,-0.195458939518023,0.0806729496660608,0.0844358829298656
NSD1,NUFIP2,-0.1916532485916343,0.139857429964939,0.0510146883747919,0.0514312314157232
NSD1,DDX5,-0.1149315828468821,0.142019183412102,0.0445800548713604,0.0572494676469528
NSD1,RSRP1,-0.2536188544129644,0.1836459422960272,0.0726963433200499,0.0674813346250269
NSD1,NDUFB3,0.1910869408503048,-0.1621856495172137,0.0504774011469886,0.0465007948557722
NSD1,NQO2,0.314351369564996,-0.2763728730222807,0.1111284518795566,0.1029566743298333
NSD1,GGA3,-0.1588015119904459,0.1530719756595799,0.0652192904268504,0.063747025030256
NSD1,MBOAT7,0.4147957603845244,-0.2031681217259358,0.1306497779947553,0.0782455975715644
NSD1,STXBP1,0.6626355538987221,-0.3903672525941771,0.241424712775164,0.1620965160865642
NSD1,COX17,0.2088998054807827,-0.1598504890898089,0.0766799019367236,0.0627965798565598
NSD1,MORN3,-0.8850455653619683,0.6570027742327886,0.2811891785786647,0.2844863177314277
NSD1,CSNK1D,-0.1796310314099217,0.1532371409031289,0.0673654908970946,0.056362720230963
NSD1,STRIP1,-0.2454117965753,0.2147210256686685,0.0817173139298363,0.0851087792933539
NSD1,RHOB,1.0636759428552665,-0.9865872512418912,0.4297303553469955,0.2864888186416154
NSD1,ELOC,0.2238474127472778,-0.2136384372292266,0.0781641324963801,0.0527329596414126
NSD1,ADK,0.2893103376509423,-0.1647544185014135,0.0842806269644869,0.0614244135917627
NSD1,UBXN1,-0.1868425269324996,0.217729548648662,0.0774234527284705,0.0756221179925874
NSD1,FAM234A,0.472328370667384,-0.6265374297950347,0.1493689901100298,0.2648926095085343
NSD1,FEZ2,-0.36445976690408,0.3045596407962732,0.1201564720429157,0.1005239680263245
NSD1,UCP2,0.3102516868580505,-0.5195231513120303,0.0837800870035875,0.1796882967615433
NSD1,LRRC37B,-0.4286075510901087,0.4075306877522995,0.1627027619105435,0.1636443893424738
NSD1,MT1X,-0.6144944507579904,0.4200919771404327,0.1570833078394325,0.1770045473542182
NSD1,ANXA4,0.2898004071520631,-0.3016369520079924,0.1075558725810095,0.0979360896916113
NSD1,TLK1,-0.2057936646890553,0.2468900990966868,0.05899186559743,0.0683819130894462
NSD1,CISD3,0.2202508831657117,-0.2596260867177965,0.0884680901720234,0.0890351823825061
NUDCD1,C4orf3,-0.1402540707968744,0.31308687071686,0.0464047192728337,0.0712465686888871
NUP188,SRM,0.3552585075108093,-0.5650595513790323,0.1326619234173935,0.1084845880052776
NUP188,ATIC,0.2903887168302654,-0.4378852253546025,0.0974579155397557,0.100035441539396
NUP188,SLA,-0.3520163056620715,0.5194923003581189,0.1292217541824813,0.1257049287109263
NUP188,EIF4A1,0.2316117121230599,-0.1748854389478343,0.0737021464934412,0.0556520983284279
NUP188,ANXA5,-0.3393163621049265,0.25154630180589,0.0801761862531035,0.0808545148876295
NUP188,DDIT3,0.604513130173362,-0.6272638580784643,0.1748408022298659,0.2278458559805954
NUP188,RHOG,-0.2308646968825934,0.1991902713807807,0.0804499720418626,0.0723887551012354
NUP188,PYCR1,0.996812285974926,-0.5381835437921411,0.2526051740613919,0.1635090716674804
NUP188,IFRD2,0.4692193349947465,-0.5314002659750855,0.1538404194943104,0.1608963167399006
NUP188,NME2,0.2216295586933271,-0.2080726908009135,0.0749895037783768,0.0529073568212896
OTUB1,EGR1,4.431887846728221,-1.3096349656225337,0.8641018237894391,0.3512597713886654
OXA1L,SLC7A5,1.225039584288672,-0.2469022976080574,0.1969492521901645,0.1032747693688651
OXA1L,SLC1A5,0.7215117305709592,-0.3234845129096375,0.1253096003608813,0.0761414068970082
OXA1L,SLC38A1,0.1972228884189159,-0.1796995165866329,0.0406814136867844,0.0535359640244794
OXA1L,CHAC1,2.691213519147463,-0.7682196123884855,0.4554073830554241,0.2151110936006507
OXA1L,MID1IP1,0.2640068825495992,-0.2282850324936477,0.080447023055563,0.0873061353085106
OXA1L,MICU2,0.2039957086028054,-0.2188399100213058,0.0624732778590569,0.0859077014328085
PARP14,ARL8A,-0.2152937806201349,0.1914538566052912,0.0618902613142115,0.0576786962504528
PARP14,DDX60L,-0.4075271984729998,0.7724314448507841,0.1060655237643231,0.2202452398558468
PARP14,FOCAD,0.3583811550924045,-0.2756735893741597,0.1007314748599902,0.0640347015385018
PARS2,PIM2,-0.484470670093017,0.4810274146106633,0.1401759178573711,0.1165313064460892
PARS2,NSMCE1,-0.2951567371753552,0.3815326752304341,0.0865039784789338,0.0888363744091369
PAXIP1,SLC25A13,-0.6851210643327588,0.4129609852087971,0.2384733544144429,0.1573139237550742
PAXIP1,TRAF1,-0.3919182684231404,0.2392516263427027,0.1341767394488965,0.0811618070952076
PAXIP1,FLT3LG,0.2934560348290424,-0.3114348312564537,0.0954034109822287,0.1205246681530807
PAXIP1,CCR7,-1.2472299220151766,0.7059904749322651,0.4368529452951394,0.214755207630321
PAXIP1,EBP,0.2745795073275602,-0.1796672112989805,0.1053206018295705,0.0655542907705572
PAXIP1,RNF166,0.2495497722465797,-0.3801003697199264,0.0794355411096846,0.1200915876311753
PAXIP1,USP32,-0.1793603940890991,0.171924832684573,0.06745818565054,0.0583505098672281
PAXIP1,LCK,0.1360842987906279,-0.2037611574547913,0.044625248841928,0.0618954000323394
PAXIP1,TRPV2,0.1913399958421044,-0.3022303916959981,0.060871943002321,0.1076807805793559
PAXIP1,CASTOR1,0.5229753804785937,-0.529738066375334,0.148900538972484,0.2091174466176943
PCGF1,RASSF2,-0.2149826791172751,0.2005486438274259,0.0643910823984123,0.0676048075643007
PCYT2,APBB1IP,-0.2442276717981257,0.2362992517676073,0.0668008132629486,0.0769042890117203
