regulator_order_top_to_bottom	landmark_order_left_to_right	regulator	target	cell_state	eligible_both_endpoints	is_reversal	orientation	response_shape	response_shape_supported	response_analysis_status	regulator_landmark_reversal_burden	target_landmark_reversal_burden
26	1	YEATS2	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
26	2	YEATS2	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	3	YEATS2	GNLY	outside_both_endpoint_census	False	False		not_applicable	False		1	3
26	4	YEATS2	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	5	YEATS2	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
26	6	YEATS2	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	7	YEATS2	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
26	8	YEATS2	CCL5	reversal_lost	True	True	lost	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	4
26	9	YEATS2	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
26	10	YEATS2	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
26	11	YEATS2	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
26	12	YEATS2	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
26	13	YEATS2	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
26	14	YEATS2	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	15	YEATS2	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
26	16	YEATS2	IL2RA	outside_both_endpoint_census	False	False		not_applicable	False		1	11
26	17	YEATS2	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
26	18	YEATS2	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
26	19	YEATS2	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
26	20	YEATS2	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	21	YEATS2	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	22	YEATS2	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
26	23	YEATS2	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	24	YEATS2	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
26	25	YEATS2	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	1	ACTR8	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
27	2	ACTR8	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	3	ACTR8	GNLY	comparable_not_reversed	True	False		not_applicable	False		1	3
27	4	ACTR8	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	5	ACTR8	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
27	6	ACTR8	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	7	ACTR8	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
27	8	ACTR8	CCL5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
27	9	ACTR8	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
27	10	ACTR8	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
27	11	ACTR8	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
27	12	ACTR8	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
27	13	ACTR8	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
27	14	ACTR8	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	15	ACTR8	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
27	16	ACTR8	IL2RA	outside_both_endpoint_census	False	False		not_applicable	False		1	11
27	17	ACTR8	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
27	18	ACTR8	CD69	reversal_gained	True	True	gained	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	9
27	19	ACTR8	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
27	20	ACTR8	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	21	ACTR8	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	22	ACTR8	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
27	23	ACTR8	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	24	ACTR8	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
27	25	ACTR8	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	1	METAP2	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
28	2	METAP2	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	3	METAP2	GNLY	outside_both_endpoint_census	False	False		not_applicable	False		1	3
28	4	METAP2	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	5	METAP2	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
28	6	METAP2	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	7	METAP2	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
28	8	METAP2	CCL5	reversal_lost	True	True	lost	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	4
28	9	METAP2	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
28	10	METAP2	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
28	11	METAP2	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
28	12	METAP2	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
28	13	METAP2	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
28	14	METAP2	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	15	METAP2	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
28	16	METAP2	IL2RA	comparable_not_reversed	True	False		not_applicable	False		1	11
28	17	METAP2	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
28	18	METAP2	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
28	19	METAP2	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
28	20	METAP2	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	21	METAP2	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	22	METAP2	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
28	23	METAP2	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	24	METAP2	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
28	25	METAP2	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	1	PRKAR1A	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
29	2	PRKAR1A	GZMB	comparable_not_reversed	True	False		not_applicable	False		1	0
29	3	PRKAR1A	GNLY	comparable_not_reversed	True	False		not_applicable	False		1	3
29	4	PRKAR1A	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	5	PRKAR1A	IFNG	comparable_not_reversed	True	False		not_applicable	False		1	3
29	6	PRKAR1A	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	7	PRKAR1A	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
29	8	PRKAR1A	CCL5	comparable_not_reversed	True	False		not_applicable	False		1	4
29	9	PRKAR1A	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
29	10	PRKAR1A	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
29	11	PRKAR1A	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
29	12	PRKAR1A	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
29	13	PRKAR1A	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
29	14	PRKAR1A	CCR2	comparable_not_reversed	True	False		not_applicable	False		1	0
29	15	PRKAR1A	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
29	16	PRKAR1A	IL2RA	comparable_not_reversed	True	False		not_applicable	False		1	11
29	17	PRKAR1A	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
29	18	PRKAR1A	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
29	19	PRKAR1A	CTLA4	reversal_lost	True	True	lost	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	6
29	20	PRKAR1A	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	21	PRKAR1A	SELL	comparable_not_reversed	True	False		not_applicable	False		1	0
29	22	PRKAR1A	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
29	23	PRKAR1A	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	24	PRKAR1A	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
29	25	PRKAR1A	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	1	CXXC1	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
30	2	CXXC1	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	3	CXXC1	GNLY	outside_both_endpoint_census	False	False		not_applicable	False		1	3
30	4	CXXC1	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	5	CXXC1	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
30	6	CXXC1	TNF	comparable_not_reversed	True	False		not_applicable	False		1	0
30	7	CXXC1	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
30	8	CXXC1	CCL5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
30	9	CXXC1	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
30	10	CXXC1	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
30	11	CXXC1	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
30	12	CXXC1	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
30	13	CXXC1	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
30	14	CXXC1	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	15	CXXC1	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
30	16	CXXC1	IL2RA	reversal_lost	True	True	lost	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	11
30	17	CXXC1	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
30	18	CXXC1	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
30	19	CXXC1	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
30	20	CXXC1	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	21	CXXC1	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	22	CXXC1	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
30	23	CXXC1	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	24	CXXC1	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
30	25	CXXC1	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	1	ARPC3	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
31	2	ARPC3	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	3	ARPC3	GNLY	reversal_gained	True	True	gained	unresolved	False	UNANALYSABLE_METADATA_SUPPORT	1	3
31	4	ARPC3	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	5	ARPC3	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
31	6	ARPC3	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	7	ARPC3	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
31	8	ARPC3	CCL5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
31	9	ARPC3	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
31	10	ARPC3	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
31	11	ARPC3	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
31	12	ARPC3	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
31	13	ARPC3	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
31	14	ARPC3	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	15	ARPC3	IL2	outside_both_endpoint_census	False	False		not_applicable	False		1	2
31	16	ARPC3	IL2RA	outside_both_endpoint_census	False	False		not_applicable	False		1	11
31	17	ARPC3	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
31	18	ARPC3	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
31	19	ARPC3	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
31	20	ARPC3	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	21	ARPC3	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	22	ARPC3	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
31	23	ARPC3	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	24	ARPC3	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
31	25	ARPC3	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	1	ATP5F1A	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
32	2	ATP5F1A	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	3	ATP5F1A	GNLY	outside_both_endpoint_census	False	False		not_applicable	False		1	3
32	4	ATP5F1A	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	5	ATP5F1A	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
32	6	ATP5F1A	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	7	ATP5F1A	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
32	8	ATP5F1A	CCL5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
32	9	ATP5F1A	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
32	10	ATP5F1A	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
32	11	ATP5F1A	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
32	12	ATP5F1A	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
32	13	ATP5F1A	CCR7	outside_both_endpoint_census	False	False		not_applicable	False		1	6
32	14	ATP5F1A	CCR2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	15	ATP5F1A	IL2	reversal_lost	True	True	lost	unresolved	False	UNANALYSABLE_POSITIVE_INTENSITY	1	2
32	16	ATP5F1A	IL2RA	outside_both_endpoint_census	False	False		not_applicable	False		1	11
32	17	ATP5F1A	IL2RB	outside_both_endpoint_census	False	False		not_applicable	False		1	9
32	18	ATP5F1A	CD69	outside_both_endpoint_census	False	False		not_applicable	False		1	9
32	19	ATP5F1A	CTLA4	outside_both_endpoint_census	False	False		not_applicable	False		1	6
32	20	ATP5F1A	IL2RG	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	21	ATP5F1A	SELL	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	22	ATP5F1A	TBX21	outside_both_endpoint_census	False	False		not_applicable	False		1	1
32	23	ATP5F1A	KLRB1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	24	ATP5F1A	XCL1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
32	25	ATP5F1A	XCL2	outside_both_endpoint_census	False	False		not_applicable	False		1	0
33	1	BCL3	GZMA	outside_both_endpoint_census	False	False		not_applicable	False		1	5
33	2	BCL3	GZMB	outside_both_endpoint_census	False	False		not_applicable	False		1	0
33	3	BCL3	GNLY	outside_both_endpoint_census	False	False		not_applicable	False		1	3
33	4	BCL3	PRF1	outside_both_endpoint_census	False	False		not_applicable	False		1	0
33	5	BCL3	IFNG	outside_both_endpoint_census	False	False		not_applicable	False		1	3
33	6	BCL3	TNF	outside_both_endpoint_census	False	False		not_applicable	False		1	0
33	7	BCL3	NKG7	outside_both_endpoint_census	False	False		not_applicable	False		1	2
33	8	BCL3	CCL5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
33	9	BCL3	CCL4	outside_both_endpoint_census	False	False		not_applicable	False		1	1
33	10	BCL3	CCL3	outside_both_endpoint_census	False	False		not_applicable	False		1	1
33	11	BCL3	CCR5	outside_both_endpoint_census	False	False		not_applicable	False		1	4
33	12	BCL3	CCR1	outside_both_endpoint_census	False	False		not_applicable	False		1	3
