term_index	library	term_id	term_name	source_term	universe_targets	member_targets_n	member_targets	observed_es	observed_nes	pooled_null_es_mean	pooled_observed_z	pooled_marginal_p	bh_q_within_library	pooled_library_maxT_p	pooled_global_maxT_p	bank_A_observed_nes	bank_A_marginal_p	bank_A_bh_q_within_library	bank_A_library_maxT_p	bank_A_global_maxT_p	bank_B_observed_nes	bank_B_marginal_p	bank_B_bh_q_within_library	bank_B_library_maxT_p	bank_B_global_maxT_p	nondegenerate_null	direction	statement_eligible	global_familywise_supported	global_familywise_stable	peak_target_rank	peak_score	peak_score_tie_size	n_leading_edge	leading_edge_targets	n_leading_edge_tie_expanded	leading_edge_targets_tie_expanded	zero_weight_observed	zero_weight_null_draws_A	zero_weight_null_draws_B	status
1003	GO_Biological_Process_2023	GO:0031167	rRNA Methylation	rRNA Methylation (GO:0031167)	9554	10	TFB1M|NSUN4|MRM2|EMG1|NSUN5|METTL5|TFB2M|ZCCHC4|NSUN3|MRM1	0.21675437950814591	0.64982263886089986	0.33355929225258041	-0.54300580839639079	0.62801859907004653	0.83449046725745912	1	1	0.64779834409341108	0.63733626637336271	0.83994439928640996	1	1	0.65185962465960301	0.61873812618738122	0.82859263742499922	1	1	True	high_burden	False	False	False	1118	1.3951770140691597	1	1	ZCCHC4	1	ZCCHC4	False	0	0	NOT_SUPPORTED
1004	GO_Biological_Process_2023	GO:0031175	Neuron Projection Development	Neuron Projection Development (GO:0031175)	9554	99	ALS2|NCDN|IFT88|TBC1D23|TRIO|DTNBP1|MAP4|NCKAP1|ROCK1|NEDD4|MAP4K4|MARK2|FRY|FRYL|EPB41L3|GSK3B|CTTN|WHRN|MICALL1|DICER1|VAPA|PQBP1|CDK16|RAB11A|BLOC1S6|ANKRD27|WASL|CNTNAP1|PPP1R9B|RAPGEF2|ZPR1|EHD1|RAB35|EPHA4|DOCK7|STMN1|CAMSAP2|SGK1|NCKAP1L|PRMT1|MAP1S|CAMSAP1|ATXN10|PLXNA3|DLG4|VPS13B|TAOK3|BICDL1|BLOC1S1|DOCK10|IL6|DBNL|TOR1A|KIF20B|MAPK8IP3|RB1|NOL3|MINK1|APP|RAB13|SNAPIN|MANF|LRP12|PAK1|UHMK1|TNIK|RAB6B|EPHB1|ZFYVE27|NBL1|BTG2|ARHGAP35|DIP2A|TBC1D24|RYK|SLC25A46|CDK5|ATP7A|HDGFL3|STX3|UBB|PTEN|PTPRM|RAB6A|CDK5R1|ULK1|GBA1|SVBP|TSKU|GPRIN3|BLOC1S4|BLOC1S5|BLOC1S2|STMN3|SLC9A6|L1CAM|AGER|ERCC6|LYN	0.19243420681023252	0.70638152988325864	0.27242247803681319	-1.1689672510892986	0.87620618969051545	0.95788172303096553	1	1	0.70536546455588112	0.87901209879012099	0.96018213493965932	1	1	0.70740052667831177	0.87341265873412655	0.95578776959849143	1	1	True	high_burden	False	False	False	1625	0.79889860908419652	1	15	GBA1|DOCK10|EPHA4|GPRIN3|STMN1|MINK1|RAB6A|EHD1|MAP4K4|TOR1A|BICDL1|BTG2|PTEN|AGER|RAB35	15	GBA1|DOCK10|EPHA4|GPRIN3|STMN1|MINK1|RAB6A|EHD1|MAP4K4|TOR1A|BICDL1|BTG2|PTEN|AGER|RAB35	False	0	0	NOT_SUPPORTED
1005	GO_Biological_Process_2023	GO:0031297	Replication Fork Processing	Replication Fork Processing (GO:0031297)	9554	34	BRCA1|MRE11|RAD51|NUCKS1|EXD2|ATRX|SAMHD1|RBBP8|NBN|ASF1A|RAD50|ZRANB3|PCNA|FBH1|CDK9|DNA2|BARD1|BRCA2|CARM1|PARP1|ETAA1|MMS22L|EME1|PRIMPOL|WRN|FAM111A|RFWD3|CENPX|MUS81|ATR|CENPS|GEN1|BLM|EME2	0.37347582220919678	1.3505776510046481	0.27653043268662192	0.84642222018101543	0.21233938303084846	0.50480703193047993	1	1	1.3540990447599299	0.21017898210178981	0.50018060019317001	1	1	1.3470745248205307	0.21457854214578542	0.50590329316582905	1	1	True	high_burden	False	False	False	553	2.3907286297136641	1	4	DNA2|PCNA|ATR|MUS81	4	DNA2|PCNA|ATR|MUS81	False	0	0	NOT_SUPPORTED
1006	GO_Biological_Process_2023	GO:0031323	Regulation Of Cellular Metabolic Process	Regulation Of Cellular Metabolic Process (GO:0031323)	9554	34	PDK2|PDK3|VASH1|EP300|HIF1A|STUB1|PRKAG2|FOXM1|NEK4|MPV17|NEK6|NPC2|MBOAT7|PANK2|BMAL1|CIDEB|PNPT1|CYP1B1|OGT|PINK1|SLC2A6|JMJD8|STK17A|COQ7|ARF4|ING2|PGAM1|PARL|ZBTB7A|RNF41|PRKAG1|PPARA|NCOR2|ARL2	0.45389938315501677	1.5400740156238686	0.29472569405772792	1.429986678029356	0.072146392680365976	0.29703735526296687	1	1	1.5376185277120382	0.071992800719928002	0.29581221234898503	1	1	1.5425373586243438	0.072392760723927613	0.29654129181676425	1	1	True	high_burden	False	False	False	1187	1.3069861507683989	1	7	RNF41|SLC2A6|PGAM1|MBOAT7|HIF1A|FOXM1|NPC2	7	RNF41|SLC2A6|PGAM1|MBOAT7|HIF1A|FOXM1|NPC2	False	0	0	NOT_SUPPORTED
1007	GO_Biological_Process_2023	GO:0031324	Negative Regulation Of Cellular Metabolic Process	Negative Regulation Of Cellular Metabolic Process (GO:0031324)	9554	26	BRCA1|YBX1|HDAC4|SIRT2|SREBF1|SIRT6|TIGAR|RBL1|BCKDK|FZR1|CDK6|GIT1|FBXO5|AKT3|SIRT5|CBFA2T3|ITGAV|NCOR1|FLCN|PINK1|TERT|PTEN|PPARA|ZKSCAN3|MAP3K3|ITGB3	0.33216090739158255	1.1090845482950951	0.29949106035440343	0.24789615756971251	0.4254787260636968	0.70736702890882852	1	1	1.1110753273949563	0.42405759424057593	0.70520307750346722	1	1	1.1071008904280173	0.42695730426957307	0.70682258762566985	1	1	True	high_burden	False	False	False	1078	1.4452323168944208	1	4	BCKDK|NCOR1|MAP3K3|HDAC4	4	BCKDK|NCOR1|MAP3K3|HDAC4	False	0	0	NOT_SUPPORTED
1008	GO_Biological_Process_2023	GO:0031325	Positive Regulation Of Cellular Metabolic Process	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	9554	32	ARG2|YPEL3|CHCHD2|GATA3|IFNG|MAPK14|GADD45A|CDKN1A|EEF1E1|ROMO1|CCNB1|RIPK1|SORD|TP53|IFNAR1|CBR1|MORC3|TGFBR2|ZC3H12A|CGAS|GHITM|PRELID1|CXCL8|DCXR|CDK1|PRKCE|GRB2|RNF41|IFNLR1|AKR1C3|IL10RB|CCL5	0.55953854121436575	2.0394837675061326	0.27435302507877563	2.452878597694848	0.0028498575071246438	0.058074827351069426	0.97360131993400334	0.97990100494975252	2.0429578633010417	0.0025997400259974001	0.05783825287196051	0.97020297970202984	0.97710228977102287	2.0360214672088168	0.0031996800319968005	0.063600197357313454	0.97830216978302165	0.98340165983401662	True	high_burden	True	False	False	1302	1.1610160031523196	1	9	RNF41|ZC3H12A|IFNG|TGFBR2|MORC3|ROMO1|GHITM|TP53|CCL5	9	RNF41|ZC3H12A|IFNG|TGFBR2|MORC3|ROMO1|GHITM|TP53|CCL5	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
1009	GO_Biological_Process_2023	GO:0031326	Regulation Of Cellular Biosynthetic Process	Regulation Of Cellular Biosynthetic Process (GO:0031326)	9554	42	TNFRSF1B|CTNS|JADE2|JADE1|MAPKAPK5|GCN1|JAK2|PCIF1|RBM3|MTPN|ELP4|ING4|STC2|FOXO3|SIRT5|TM9SF2|MED1|ELP3|ELP2|AVIL|RAC1|KAT7|DUS3L|APP|EIF4E|MSI2|MFSD12|ELP6|MEAF6|TSC1|NOLC1|CX3CR1|ING5|CXCL8|ELP5|RBM4B|CD47|FITM2|PDGFA|ATXN2|CCL5|CYFIP1	0.28868005990629803	1.038474921509106	0.27798462334245855	0.10622772939627667	0.47387630618469079	0.73287630261344072	1	1	1.0376653956115669	0.47325267473252675	0.73377560072856063	1	1	1.0392857114823879	0.47455254474552544	0.73251739711525032	1	1	True	high_burden	False	False	False	1815	0.60368766460996659	1	10	CD47|MSI2|RBM4B|FITM2|CCL5|ING4|TM9SF2|GCN1|CTNS|JAK2	10	CD47|MSI2|RBM4B|FITM2|CCL5|ING4|TM9SF2|GCN1|CTNS|JAK2	False	0	0	NOT_SUPPORTED
1010	GO_Biological_Process_2023	GO:0031327	Negative Regulation Of Cellular Biosynthetic Process	Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	9554	80	CRY1|FYN|BRCA1|OPN3|EIF2AK2|ATP2B4|YBX1|ACADVL|SIRT6|CEACAM1|KHSRP|PUS7|EP300|GZMB|PCIF1|TRIB3|FMR1|GLA|CAV1|ERLIN1|CPEB3|NFKB1|FBXW7|RAPGEF2|TRIM3|DDX6|FXR1|PLEK|TIA1|EPHA4|PAIP2|PTGIS|PAIP2B|CDKN1A|CNOT1|UBR4|FXR2|ILF3|RIDA|ROCK2|EIF4E2|IGF2BP3|EPRS1|NIBAN2|DCAF5|TOB1|WDTC1|SERBP1|CNOT9|ERLIN2|LARP1|MALSU1|BTG2|GFI1|ZC3H12A|TSC1|DAPK3|RNF139|ZNF540|EIF2AK3|MST1|RBM4|DHX36|TYMS|SHMT1|CALR|CNOT10|EIF4ENIF1|PRMT3|USP7|NHLRC3|AKR1C3|DAPK1|PDGFA|GIGYF2|BMPR2|IFRD2|DDX3X|PATL2|LSM14A	0.43215725499259128	1.5099962665248285	0.28619756523450013	1.7819503628021971	0.030248487575621218	0.19593020348982551	1	1	1.514576856968995	0.029297070292970701	0.19098224586143533	1	1	1.5054432990355597	0.031296870312968704	0.19867777620143745	1	1	True	high_burden	False	False	False	1276	1.1843236234797023	1	15	NHLRC3|ZC3H12A|PAIP2|GFI1|KHSRP|TRIB3|PUS7|EPHA4|CNOT9|EIF4E2|TIA1|NFKB1|IFRD2|EPRS1|CNOT10	15	NHLRC3|ZC3H12A|PAIP2|GFI1|KHSRP|TRIB3|PUS7|EPHA4|CNOT9|EIF4E2|TIA1|NFKB1|IFRD2|EPRS1|CNOT10	False	0	0	NOT_SUPPORTED
1011	GO_Biological_Process_2023	GO:0031328	Positive Regulation Of Cellular Biosynthetic Process	Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	9554	99	ELOVL5|SAMD4A|NR1H3|VIM|OPN3|ELAVL1|SIRT2|BCL3|SREBF1|SCARB1|EIF4G3|PLD1|HSP90AA1|HSP90AB1|CIRBP|POLDIP3|EIF3D|HIF1A|PCIF1|FMR1|RBM3|RGCC|AKT2|PRKD2|CPEB3|LARP4B|IFNG|KAT2B|FXR1|PASK|PARK7|PKD2|EGR1|CLU|GIPC1|LPGAT1|AGO2|SOX4|NR1D1|PRMT1|DYRK2|KLF2|ARPP19|FXR2|LDLR|SLC27A1|NSUN5|ASS1|NR1H2|P2RX4|NIBAN1|IL6|METTL5|HNRNPD|FGF2|LARP1B|AKT1|ARNT|SNCA|METTL14|OGT|PAOX|FOXO1|GUF1|LARP1|PXYLP1|LARP4|STARD4|MID1IP1|ATP7A|METTL3|SMAD3|DDB1|CTNNB1|ZCCHC4|IRS1|UPF3A|CXCL8|ZEB2|PYM1|INSR|KAT5|TLR6|PTPN2|CD28|EPM2AIP1|YTHDF3|IRS2|SIRT7|PLXNB2|MTOR|CNEP1R1|DDAH2|DDX3X|TNF|PPP1R3E|ADSL|PRKDC|CCL5	0.32373811533280872	1.2258052366180472	0.26410240849189925	0.85008446163473528	0.20188990550472477	0.49227960288732553	1	1	1.2250547275106822	0.20317968203179682	0.49320393285996722	1	1	1.2265566658625937	0.20067993200679932	0.49156447991564478	1	1	True	high_burden	False	False	False	1770	0.65731637728388281	1	23	TLR6|EGR1|EIF4G3|IFNG|MID1IP1|ELAVL1|RGCC|NIBAN1|PRKDC|ASS1|HIF1A|SCARB1|SLC27A1|ZCCHC4|AGO2|CCL5|LARP4|HSP90AA1|EIF3D|BCL3|KLF2|LDLR|AKT2	23	TLR6|EGR1|EIF4G3|IFNG|MID1IP1|ELAVL1|RGCC|NIBAN1|PRKDC|ASS1|HIF1A|SCARB1|SLC27A1|ZCCHC4|AGO2|CCL5|LARP4|HSP90AA1|EIF3D|BCL3|KLF2|LDLR|AKT2	False	0	0	NOT_SUPPORTED
1012	GO_Biological_Process_2023	GO:0031329	Regulation Of Cellular Catabolic Process	Regulation Of Cellular Catabolic Process (GO:0031329)	9554	50	OSBPL7|DAPK2|USP13|ROCK1|USP33|GPR137B|LAMP3|PIK3C3|KEAP1|HDAC6|WAC|ABL1|MTMR3|EP300|TRIB3|LONP2|USP10|KAT8|PIK3R2|HSPB1|MTMR4|VPS29|BECN1|WDR24|DRAM1|RMC1|RPTOR|ABL2|CISD2|ATM|PIP4K2A|ITPR1|RAB39B|DRAM2|TYSND1|TPCN2|IFI16|WDR41|PIP4K2C|RAB8A|DAPK3|GPR137|DDIT3|SMCR8|PIK3R4|DAPK1|PSAP|UVRAG|DCAF12|PIP4K2B	0.43953775145018359	1.493688234929575	0.29426338185686191	1.3642731869416662	0.084095795210239493	0.32216793583701542	1	1	1.4942206855852123	0.085891410858914108	0.32749476624664581	1	1	1.4931561636057324	0.082391760823917609	0.31652293631396355	1	1	True	high_burden	False	False	False	561	2.3675234699214283	1	6	IFI16|DDIT3|RAB39B|TRIB3|PIK3R4|ITPR1	6	IFI16|DDIT3|RAB39B|TRIB3|PIK3R4|ITPR1	False	0	0	NOT_SUPPORTED
1013	GO_Biological_Process_2023	GO:0031330	Negative Regulation Of Cellular Catabolic Process	Negative Regulation Of Cellular Catabolic Process (GO:0031330)	9554	44	RRAGD|TIMP2|ATP2B4|KDM4A|ROCK1|SIRT2|PTPN3|EIF4G3|MTMR2|KLHL22|MTMR8|TIMP1|BMF|MTMR9|GSK3A|MET|EIF4G2|IL10RA|DAP|EIF4G1|LEPR|RRAGC|TBC1D14|VHL|PTPN22|SORL1|RPTOR|FOXK2|RUBCN|TLK2|EIF4E|RRAGA|TAB3|FOXK1|GOLGA2|MLST8|STAT3|BCL2|WDR6|ZKSCAN3|MTOR|TRIM27|STK38L|CPTP	0.41647783428231666	1.4324968623419547	0.29073559965878532	1.1829603221993517	0.11779411029448528	0.38033836340097887	1	1	1.4307804376103594	0.1171882811718828	0.37822348084340507	1	1	1.4342174102112684	0.11848815118488151	0.38107926607869719	1	1	True	high_burden	False	False	False	1195	1.2968178334238227	1	7	PTPN22|EIF4G3|GOLGA2|WDR6|EIF4G1|MLST8|MTMR2	7	PTPN22|EIF4G3|GOLGA2|WDR6|EIF4G1|MLST8|MTMR2	False	0	0	NOT_SUPPORTED
1014	GO_Biological_Process_2023	GO:0031331	Positive Regulation Of Cellular Catabolic Process	Positive Regulation Of Cellular Catabolic Process (GO:0031331)	9554	105	BAD|ABHD5|PIK3C2A|UFL1|RB1CC1|TNFRSF1B|PIK3CB|ROCK1|NRDC|ITCH|MID2|PSEN1|GSK3B|ULK2|KHSRP|P2RX7|RBM27|SH3GLB1|DEPDC5|GTPBP1|HIF1A|PIM2|CDK16|NPRL3|AKT2|GSK3A|ZC3HAV1|CCNY|AMBRA1|IFNG|TRIM38|TFEB|TRIM23|NPRL2|TMEM59|STK11|ATF6|FOXO3|TRIM6|OPTN|ATG101|CNOT1|BECN1|TICAM1|SNX9|TRIM21|TRIM5|TRIM22|PRKAA1|GRSF1|PRR5L|TTC5|USP20|PNPT1|FURIN|RPTOR|TRIM65|APP|ARNT|SNCA|PLK2|MTDH|FOXO1|ADAM8|FLCN|MOV10|CNOT8|SUPV3L1|PHKG2|PRXL2C|SQSTM1|LAPTM5|TRIM58|DTX3L|ZC3H12A|PRKCD|TP53INP1|PACSIN3|PLEKHF1|ENDOG|MLST8|ADAM9|IRS1|INSR|TRIM8|ORMDL3|KAT5|ABCD2|SNX33|ATG13|ULK1|PNPLA2|TBK1|IRS2|TPCN1|PPARA|PTPN1|DAPK1|SVIP|MTOR|DXO|ZSWIM8|TNF|IRGM|TRIM34	0.44089296578450099	1.5528687551582181	0.28392158984458377	2.2862494939797777	0.0069496525173741311	0.098555013769779348	0.99925003749812513	0.99960001999900006	1.5555187554923102	0.0072992700729927005	0.10114702815432743	0.99940005999400061	0.99980001999800017	1.5502277686125649	0.0066993300669933005	0.098459850984598515	0.99930006999300069	0.99950004999500053	True	high_burden	False	False	False	1234	1.2376413802108401	1	22	SNX9|ZC3H12A|TRIM22|ADAM9|DTX3L|IFNG|KHSRP|ENDOG|TRIM34|ZSWIM8|PIK3C2A|TRIM65|PTPN1|HIF1A|GTPBP1|MLST8|P2RX7|TRIM5|SUPV3L1|TRIM21|MTDH|RB1CC1	22	SNX9|ZC3H12A|TRIM22|ADAM9|DTX3L|IFNG|KHSRP|ENDOG|TRIM34|ZSWIM8|PIK3C2A|TRIM65|PTPN1|HIF1A|GTPBP1|MLST8|P2RX7|TRIM5|SUPV3L1|TRIM21|MTDH|RB1CC1	False	0	0	NOT_SUPPORTED
1015	GO_Biological_Process_2023	GO:0031333	Negative Regulation Of Protein-Containing Complex Assembly	Negative Regulation Of Protein-Containing Complex Assembly (GO:0031333)	9554	33	HSPA5|PRKCZ|GSK3B|HDAC6|TFIP11|EP300|PPM1A|RIOK3|NOP53|HSPA8|PARK7|KIF14|CLU|THRA|RAF1|SORL1|ZNF827|ZDHHC12|DACT1|JAM3|TMC8|LDLRAD4|PTGER4|ULK1|GBA1|HSF1|SRC|SVIP|TRAF3IP1|LCMT1|DDX3X|CPTP|IRGM	0.47636301916116996	1.651545219824011	0.28843474186672968	1.6259378599293777	0.045647717614119294	0.22991070363494273	1	1	1.6485843610749573	0.045695430456954303	0.23085712262107122	1	1	1.6545167331177186	0.045695430456954303	0.23230905420988299	1	1	True	high_burden	False	False	False	1425	1.0292225321840136	1	9	GBA1|HSPA5|RIOK3|RAF1|PTGER4|PPM1A|HSF1|HSPA8|ZDHHC12	9	GBA1|HSPA5|RIOK3|RAF1|PTGER4|PPM1A|HSF1|HSPA8|ZDHHC12	False	0	0	NOT_SUPPORTED
1016	GO_Biological_Process_2023	GO:0031334	Positive Regulation Of Protein-Containing Complex Assembly	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	9554	58	BID|BAK1|DEPDC1B|CAPG|FNIP2|FSCN1|HSP90AA1|GSK3B|BAX|MAVS|SH3GLB1|BIK|PSMC6|STUB1|PIEZO1|BMF|TGFB1|MAPK8|IFNG|VEGFA|IL5|PPP2CA|EIF4G1|PLEK|PARK7|SLF2|CLU|LGALS3|SLF1|PTPN22|LCP1|WARS1|SKAP1|TP53|SNCA|TERF1|ATM|NEK7|BCL2L11|GBP5|RHOC|GBP2|CSF2|SPIDR|SYK|MYD88|TLR6|ATR|FAF1|TRABD2A|ISG15|SRC|PLCG2|DDX3X|FNIP1|TNF|STMP1|BRK1	0.42422771154381556	1.6286223521239234	0.26048255508133644	1.9309094923818688	0.021698915054247286	0.16443709064546772	1	1	1.6358625809585376	0.021397860213978603	0.1621556594340566	1	1	1.6214459305121369	0.022097790220977902	0.16745981651834815	1	1	True	high_burden	False	False	False	791	1.8956516247763584	1	11	PTPN22|TLR6|IFNG|ATR|MYD88|WARS1|PSMC6|BAX|EIF4G1|FAF1|TGFB1	11	PTPN22|TLR6|IFNG|ATR|MYD88|WARS1|PSMC6|BAX|EIF4G1|FAF1|TGFB1	False	0	0	NOT_SUPPORTED
1017	GO_Biological_Process_2023	GO:0031345	Negative Regulation Of Cell Projection Organization	Negative Regulation Of Cell Projection Organization (GO:0031345)	9554	23	FKBP4|MYLIP|FYN|CBFA2T2|KANK1|RAPGEF2|GORASP1|EPHA4|RAB29|EFNB2|YWHAH|ITM2C|GFI1|PAQR3|BAG5|PTPN9|PTEN|PRNP|TSKU|DENND5A|CIB1|HDAC2|PRAG1	0.50257488052282706	1.6122031234821699	0.3117317372747202	1.4036670872118941	0.075396230188490579	0.30190940948002104	1	1	1.6167861945186985	0.076692330766923306	0.30567844854858778	1	1	1.6076459620771775	0.074192580741925807	0.30026580675265807	1	1	True	high_burden	False	False	False	1708	0.72228021216650917	1	8	GFI1|RAB29|EPHA4|MYLIP|HDAC2|PTEN|FKBP4|YWHAH	8	GFI1|RAB29|EPHA4|MYLIP|HDAC2|PTEN|FKBP4|YWHAH	False	0	0	NOT_SUPPORTED
1018	GO_Biological_Process_2023	GO:0031346	Positive Regulation Of Cell Projection Organization	Positive Regulation Of Cell Projection Organization (GO:0031346)	9554	56	PLXND1|DVL2|CDKL5|CUL7|LTK|MARK2|MAP3K13|SCARF1|NRDC|CBFA2T2|CARMIL1|ITGA6|EP300|METRN|RAPGEF1|SETX|DVL1|RAPGEF2|MDK|CAPRIN2|NEDD9|SNX3|ARSB|RAP1A|PTK2B|STYXL1|PLXNA3|DLG4|CAMK1|KIDINS220|AVIL|PLXNC1|SCARB2|NCOA2|RETREG3|TIAM2|NTRK2|TWF1|TIAM1|NPTN|CARMIL2|ARHGAP35|DVL3|SERPINI1|PRKCI|ROR2|FBXW8|FES|CAMK1D|PLXNB2|TOX|DDR1|GPC2|TWF2|LYN|CUX1	0.09763095923915191	0.35316484598159031	0.27644585906560243	-2.0526044776121792	0.97505124743762817	0.98917001034097185	1	1	0.35253912789568564	0.9753024697530247	0.98931724842528257	1	1	0.35379278917805523	0.97480251974802523	0.98865636011649671	1	1	True	high_burden	False	False	False	815	1.8499485847516206	1	3	NEDD9|TIAM1|ITGA6	3	NEDD9|TIAM1|ITGA6	False	0	0	NOT_SUPPORTED
1019	GO_Biological_Process_2023	GO:0031347	Regulation Of Defense Response	Regulation Of Defense Response (GO:0031347)	9554	53	ALOX5|UFL1|NLRP2|BIRC3|GRN|LETMD1|CASP8|MGLL|CYLD|ZMPSTE24|APLP2|NLRP1|JAK2|SAMHD1|XIAP|N4BP1|AKNA|DHX58|BST1|BIRC2|BCL6|FOXP1|IL1R1|NFE2L2|PARK7|AREL1|CCR2|IRF1|TRAF3|PTPN22|ANXA1|SEMA7A|HERC5|BRD4|XCL1|CELF1|TKFC|PIK3AP1|LRP8|SPATA2|ERAP1|CGAS|NOD2|MYD88|NR1D2|NLRP6|ELMOD2|LACC1|RNF135|USP18|CASP4|AGER|CARD16	0.360683988329423	1.3488477101398522	0.2674015647711826	0.99989066939431404	0.16399180040997949	0.44783796846193724	1	1	1.3514993430861031	0.16198380161983802	0.44485925133420978	1	1	1.3462064617923972	0.16608339166083391	0.45205961466633604	1	1	True	high_burden	False	False	False	1128	1.38531539691035	1	8	PTPN22|MYD88|BIRC3|IRF1|ELMOD2|N4BP1|TRAF3|CASP4	8	PTPN22|MYD88|BIRC3|IRF1|ELMOD2|N4BP1|TRAF3|CASP4	False	0	0	NOT_SUPPORTED
1020	GO_Biological_Process_2023	GO:0031348	Negative Regulation Of Defense Response	Negative Regulation Of Defense Response (GO:0031348)	9554	69	EXTL3|ALOX5|NR1H3|ATG5|TNFRSF1A|ITCH|CYLD|IRAK3|ELF4|AHR|GATA3|C1QBP|DHX58|IL10RA|LPCAT3|PPARD|FXR1|APOA1|TNFAIP3|PPP6C|PTGIS|NR1D1|IL22|SELENOS|TRIM21|PPARG|GPS2|TRAFD1|AOAH|MAPKBP1|PPM1B|SLC39A8|RB1|TRIM65|FEM1A|AKT1|ARNT|PARP1|LYAR|ATG12|MFHAS1|OTULIN|ENPP3|TNFAIP8L2|IFI16|PRKCD|CGAS|YWHAZ|MAPK7|STAT3|IL13|PTGER4|RNF26|BANF1|PTPN2|METRNL|GBA1|AURKB|SHARPIN|MACIR|CEP63|PPARA|ILRUN|PCBP2|MYO1C|TRAF3IP1|ZDHHC18|IRGM|PRKDC	0.50580825777270211	1.8004392554926563	0.28093603059898692	2.6438557369718789	0.0013499325033748313	0.04587608457414967	0.78096095195240234	0.80865956702164887	1.8054975526588126	0.0016998300169983002	0.048495150484951503	0.76132386761323867	0.78852114788521144	1.7954092218790654	0.0010998900109989002	0.044396968753828842	0.79812018798120188	0.82551744825517448	True	high_burden	True	False	False	1769	0.65771815443285742	1	22	IFI16|AHR|GBA1|PPARD|FEM1A|IL13|TNFAIP3|TRIM65|CEP63|PRKDC|MAPK7|PTGER4|TRAFD1|TRIM21|YWHAZ|LYAR|MAPKBP1|PPARG|MFHAS1|TRAF3IP1|ILRUN|SLC39A8	22	IFI16|AHR|GBA1|PPARD|FEM1A|IL13|TNFAIP3|TRIM65|CEP63|PRKDC|MAPK7|PTGER4|TRAFD1|TRIM21|YWHAZ|LYAR|MAPKBP1|PPARG|MFHAS1|TRAF3IP1|ILRUN|SLC39A8	False	0	0	STATEMENT_ELIGIBLE_FDR_STABLE
1021	GO_Biological_Process_2023	GO:0031349	Positive Regulation Of Defense Response	Positive Regulation Of Defense Response (GO:0031349)	9554	68	GRN|CYBA|TNFRSF1A|HYAL2|IFI35|MGST2|NLRP1|RNF31|DDT|OSM|LGALS1|NFKBIA|RIOK3|TRADD|PYCARD|GSDMD|NKG7|SERPINE1|CCL1|IL2|MDK|IL23A|IFNG|POLR3G|TASL|CCR2|OPTN|NINJ1|ETS1|AKIRIN2|DHX9|LCP1|RIPK1|TLR2|IL21|RNF185|SLC15A4|FEM1A|APP|NFKBIZ|SNCA|TSLP|TNIP1|LRSAM1|PDCD4|ADAM8|GBP5|MAPK13|NAPEPLD|CAMK2N1|AIM2|IL15|TRIM56|PTGER4|IL16|NLRP6|IL17RA|SETD4|PLSCR1|ZP3|CD47|CASP4|MYO1C|GPSM3|TNF|IRGM|CCL5|CCL3	0.4417976238915618	1.6366560206135767	0.26993920428431467	2.1481448679014528	0.010299485025748713	0.11781250560113504	1	1	1.6382643815477613	0.010298970102989701	0.11674758450080917	1	1	1.635050814588721	0.0103989601039896	0.11790105393130412	1	1	True	high_burden	False	False	False	1412	1.0375318434582386	1	18	CD47|AIM2|IFNG|GSDMD|FEM1A|NFKBIA|OSM|RIOK3|IL2|TRADD|PTGER4|DHX9|CASP4|IL23A|PYCARD|LGALS1|CCL5|CCL3	18	CD47|AIM2|IFNG|GSDMD|FEM1A|NFKBIA|OSM|RIOK3|IL2|TRADD|PTGER4|DHX9|CASP4|IL23A|PYCARD|LGALS1|CCL5|CCL3	False	0	0	NOT_SUPPORTED
