display_rank,regulator,regulator_ensg,target,target_ensg,direction,lfc_Rest,lfc_Stim48,programme_order,programme,programme_label,programme_source_terms,programme_memberships_on_edge,is_unclassified_complement
4,AHR,ENSG00000106546,LTN1,ENSG00000198862,lost_on_activation,0.1477058646473919,-0.1709846495984199,7,unclassified,Outside six programmes,,0,True
4,AHR,ENSG00000106546,TOP1,ENSG00000198900,lost_on_activation,0.1526401873785874,-0.1265457838588111,7,unclassified,Outside six programmes,,0,True
4,AHR,ENSG00000106546,TMX2,ENSG00000213593,lost_on_activation,0.1878521023422969,-0.1466747741820587,7,unclassified,Outside six programmes,,0,True
4,AHR,ENSG00000106546,LBH,ENSG00000213626,gained_on_activation,-0.2888726302970439,0.4274346694832521,7,unclassified,Outside six programmes,,0,True
4,AHR,ENSG00000106546,TAPBP,ENSG00000231925,gained_on_activation,-0.1496182105864307,0.167729415366201,2,antigen_processing_proteasome,Antigen processing/proteasome,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,1,False
4,AHR,ENSG00000106546,ARFGAP3,ENSG00000242247,gained_on_activation,-0.2073105762303385,0.1757007547930341,6,synapse_trafficking,Synapse/trafficking,KEGG_ENDOCYTOSIS,1,False
4,AHR,ENSG00000106546,ATXN7L3B,ENSG00000253719,gained_on_activation,-0.1499094481069905,0.1550424740026935,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PHTF2,ENSG00000006576,lost_on_activation,0.2425034060010179,-0.263711489909404,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,JARID2,ENSG00000008083,lost_on_activation,0.1865834868213001,-0.2766464962987974,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,FYN,ENSG00000010810,lost_on_activation,0.2502367087805368,-0.1895467399166847,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,1,False
5,SUPT7L,ENSG00000119760,ERP44,ENSG00000023318,lost_on_activation,0.120228211023201,-0.1163034805910416,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,RNF19A,ENSG00000034677,lost_on_activation,0.2356561425410061,-0.4152256753562227,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,STAP1,ENSG00000035720,lost_on_activation,0.7062296140482541,-0.5206507584567082,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,ATP11B,ENSG00000058063,lost_on_activation,0.1130974088885182,-0.1294761408556464,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,ELOVL1,ENSG00000066322,gained_on_activation,-0.1520300791556285,0.1352387610945772,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PLPP1,ENSG00000067113,lost_on_activation,0.6214246823270667,-0.3614543642301916,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,ERLEC1,ENSG00000068912,lost_on_activation,0.2294175712414243,-0.1581066997799642,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SCARB1,ENSG00000073060,gained_on_activation,-0.6698014131010068,0.3833219502164364,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,BAX,ENSG00000087088,gained_on_activation,-0.255693722767209,0.2176666151092181,3,stress_survival,Stress/survival,KEGG_APOPTOSIS,1,False
5,SUPT7L,ENSG00000119760,SMOX,ENSG00000088826,lost_on_activation,1.6212069226566042,-1.0815189089350985,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,KIZ,ENSG00000088970,lost_on_activation,0.239546485989445,-0.2868910947130418,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PSME1,ENSG00000092010,gained_on_activation,-0.1510596265922517,0.2315951271896097,2,antigen_processing_proteasome,Antigen processing/proteasome,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION;KEGG_PROTEASOME,1,False
5,SUPT7L,ENSG00000119760,LRRFIP2,ENSG00000093167,lost_on_activation,0.2463986641686777,-0.383434349818005,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CREM,ENSG00000095794,lost_on_activation,0.3092819569340139,-0.3520793044838683,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,LZTR1,ENSG00000099949,gained_on_activation,-0.1900703514825221,0.1753422503777428,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,OSM,ENSG00000099985,lost_on_activation,0.6937832670488168,-0.882715526848562,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION;KEGG_JAK_STAT_SIGNALING_PATHWAY,1,False
5,SUPT7L,ENSG00000119760,TTLL12,ENSG00000100304,gained_on_activation,-0.2206543293335414,0.1811133665324558,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,L3MBTL2,ENSG00000100395,gained_on_activation,-0.1875374534697084,0.2127218091289262,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,DHRS7,ENSG00000100612,lost_on_activation,0.2184181433482452,-0.1690249560031741,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,HIF1A,ENSG00000100644,lost_on_activation,0.1374145172393611,-0.1841062973653131,3,stress_survival,Stress/survival,KEGG_MTOR_SIGNALING_PATHWAY,1,False
5,SUPT7L,ENSG00000119760,SUSD6,ENSG00000100647,lost_on_activation,0.2724777581173489,-0.1795427702798973,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PSME2,ENSG00000100911,gained_on_activation,-0.2507947438474748,0.2279784254821827,2,antigen_processing_proteasome,Antigen processing/proteasome,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION;KEGG_PROTEASOME,1,False
5,SUPT7L,ENSG00000119760,METTL4,ENSG00000101574,lost_on_activation,0.1771052112978314,-0.1302205304718479,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,RP2,ENSG00000102218,lost_on_activation,0.3192079846696788,-0.19836466900643,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,DNAJC3,ENSG00000102580,lost_on_activation,0.1477207536292147,-0.1320219233007352,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SUPT20H,ENSG00000102710,lost_on_activation,0.1233109332121027,-0.1252349944865802,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,IL21R,ENSG00000103522,gained_on_activation,-0.5912700784305736,0.3540746062077509,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION;KEGG_JAK_STAT_SIGNALING_PATHWAY,1,False
5,SUPT7L,ENSG00000119760,GSDMD,ENSG00000104518,gained_on_activation,-0.1636509188681056,0.2488413125076581,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TLE5,ENSG00000104964,gained_on_activation,-0.1598430027091446,0.1383244395850317,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TGFB1,ENSG00000105329,gained_on_activation,-0.2606010151056042,0.1759450066881792,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,False
5,SUPT7L,ENSG00000119760,TGFB1,ENSG00000105329,gained_on_activation,-0.2606010151056042,0.1759450066881792,4,proliferation,Proliferation,KEGG_CELL_CYCLE,2,False
5,SUPT7L,ENSG00000119760,TMEM106B,ENSG00000106460,lost_on_activation,0.1866060640600339,-0.1197658584410786,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,AHR,ENSG00000106546,lost_on_activation,0.2419478820578056,-0.2515250019287341,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CPD,ENSG00000108582,lost_on_activation,0.2679979308772144,-0.4020072930542274,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CTSC,ENSG00000109861,lost_on_activation,0.3181073723842267,-0.1616935507314332,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CD69,ENSG00000110848,lost_on_activation,0.4406597363616609,-0.4144730862988616,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,BLTP3B,ENSG00000111647,lost_on_activation,0.1764617518251579,-0.135447097403398,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,GNPTAB,ENSG00000111670,lost_on_activation,0.3820448925254098,-0.1632632023812244,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,FGFR1OP2,ENSG00000111790,lost_on_activation,0.1715408811542069,-0.1113062722040254,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,NEDD9,ENSG00000111859,lost_on_activation,0.3816887186509239,-0.2993135799200875,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CILK1,ENSG00000112144,lost_on_activation,0.2929309727296942,-0.3040554469624937,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SLC29A1,ENSG00000112759,gained_on_activation,-0.4445549972896493,0.2220180893027678,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CCNG1,ENSG00000113328,gained_on_activation,-0.2862038571227639,0.1416875831830692,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,NFE2L2,ENSG00000116044,lost_on_activation,0.1370695065356026,-0.1475474295750951,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,DHCR24,ENSG00000116133,gained_on_activation,-0.4815823244211349,0.1743360251184757,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TSNAX,ENSG00000116918,lost_on_activation,0.2168745290028127,-0.1145941361854603,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TMED5,ENSG00000117500,lost_on_activation,0.0915422916225836,-0.1036441509540563,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SLC35A3,ENSG00000117620,lost_on_activation,0.1907563373976778,-0.1939786015926882,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,FBXL5,ENSG00000118564,lost_on_activation,0.3124735070091236,-0.1953281256569927,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,KLF9,ENSG00000119138,lost_on_activation,0.2560725485689086,-0.5043968223415283,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PYROXD1,ENSG00000121350,lost_on_activation,0.2799386006163676,-0.1390436117706466,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SRGN,ENSG00000122862,lost_on_activation,0.2298307053189544,-0.3547920193817138,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,STX16,ENSG00000124222,lost_on_activation,0.1240563479626784,-0.0988925014704421,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,INSIG2,ENSG00000125629,lost_on_activation,0.260722129390325,-0.3054280521197787,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SLC25A23,ENSG00000125648,gained_on_activation,-0.4623503414588403,0.2819969185591242,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,GPR108,ENSG00000125734,lost_on_activation,0.2574823907922081,-0.2008455653334075,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,CCR7,ENSG00000126353,gained_on_activation,-0.970335973697871,1.091700844044811,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,2,False
5,SUPT7L,ENSG00000119760,CCR7,ENSG00000126353,gained_on_activation,-0.970335973697871,1.091700844044811,6,synapse_trafficking,Synapse/trafficking,KEGG_CHEMOKINE_SIGNALING_PATHWAY,2,False
5,SUPT7L,ENSG00000119760,UXT,ENSG00000126756,gained_on_activation,-0.1580343976514935,0.1004649229258579,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,PLEKHG3,ENSG00000126822,gained_on_activation,-0.4620475811457314,0.3912072691629997,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,REEP5,ENSG00000129625,lost_on_activation,0.1674435417567673,-0.1339450261384321,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SNX9,ENSG00000130340,lost_on_activation,0.6073868978292482,-0.2643136685948178,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SH3BP5,ENSG00000131370,gained_on_activation,-0.2043087576006918,0.4276121872000422,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TRAF7,ENSG00000131653,gained_on_activation,-0.1761322222281861,0.1573826032846523,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,ACTR10,ENSG00000131966,lost_on_activation,0.1756282394857484,-0.1173618351575953,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,IL2RA,ENSG00000134460,lost_on_activation,0.5334737699682861,-0.2331072104270919,1,tcr_cytokine_signalling,TCR/cytokine signalling,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION;KEGG_JAK_STAT_SIGNALING_PATHWAY,2,False
5,SUPT7L,ENSG00000119760,IL2RA,ENSG00000134460,lost_on_activation,0.5334737699682861,-0.2331072104270919,6,synapse_trafficking,Synapse/trafficking,KEGG_ENDOCYTOSIS,2,False
5,SUPT7L,ENSG00000119760,STK26,ENSG00000134602,lost_on_activation,0.1442567547435803,-0.1694346472783205,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,TES,ENSG00000135269,lost_on_activation,0.1326339366623946,-0.1313212746255747,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,DOCK10,ENSG00000135905,lost_on_activation,0.1072973627953151,-0.1291484552205462,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,SDCBP,ENSG00000137575,lost_on_activation,0.4136700471882688,-0.3570840473294936,7,unclassified,Outside six programmes,,0,True
5,SUPT7L,ENSG00000119760,FBXO11,ENSG00000138081,lost_on_activation,0.1932454620451678,-0.1300761767560505,7,unclassified,Outside six programmes,,0,True
